0.28147999	9.80494111095754	7.753057220316541
1.12591995	10.254735082592568	8.910477401183742
1.97035991	10.441770348826742	9.232144342933749	
2.81479987	10.559355137857033	9.524283547004423	
3.65923983	10.647424911162098	9.987841947618696
4.50367979	10.710540777660611	10.235181264435786
5.34811975	10.75793126496845	10.386190139880062
6.19255971	10.794334013005093	10.636709720064177
7.03699967	10.823753259333348	10.745392606676978
7.88143963	10.84742406614548	10.804667286861921
8.72587959	10.866134218471313	10.877289381265857
9.57031955	10.866134218471313	10.928353684877798
10.41475951	10.866134218471313	10.966605682554912
11.25919947	10.866134218471313	11.038534287170792
12.10363943	10.866134218471313	11.079966661244898
12.94807939	10.866134218471313	11.11177368827223
13.79251935	10.866134218471313	11.132904073277432
14.63695931	10.866134218471313	11.150228955365648
15.48139927	10.866134218471313	11.168600958214407
16.32583923	10.866134218471313	11.183560637824772
17.17027919	10.866134218471313	11.195792515796814
18.01471915	10.866134218471313	11.196435817156988
18.85915911	10.866134218471313	11.214355763125825
19.70359907	10.866134218471313	11.234277231088718
20.54803903	10.866134218471313	11.246646879147091
21.39247899	10.866134218471313	11.250473108771141
22.23691895	10.866134218471313	11.259446887774148
23.08135891	10.866134218471313	11.269590458028214
23.92579886	10.866134218471313	11.298159786230901
24.77023882	10.866134218471313	11.313223532670902
25.61467878	10.866134218471313	11.324097882681668
26.45911874	10.866134218471313	11.34873506580468
27.3035587	10.866134218471313	11.375950925161195
28.14799866	10.866134218471313	11.386931870203819
28.99243862	10.866134218471313	11.39208441695103
29.83687858	10.866134218471313	11.399087351189749
30.68131854	10.866134218471313	11.410293679611422
31.5257585	10.866134218471313	11.431185224340416
32.37019846	10.866134218471313	11.457029631344335
33.21463842	10.866134218471313	11.456244819225537
34.05907838	10.866134218471313	11.46262262120668
34.90351834	10.866134218471313	11.482286601001425
35.7479583	10.866134218471313	11.480777713902249
36.59239826	10.866134218471313	11.499298631216885
37.43683822	10.866134218471313	11.52612874410001
38.28127818	10.866134218471313	11.485106999223511
39.12571814	10.866134218471313	11.518165940568137
39.9701581	10.866134218471313	11.52286554593626
40.81459806	10.866134218471313	11.53240368306335
41.65903802	10.866134218471313	11.531618140720107
42.50347798	10.866134218471313	11.537082835414338
43.34791794	10.866134218471313	11.54329732635145
44.1923579	10.866134218471313	11.546529742140656
45.03679786	10.866134218471313	11.552400628262555
45.88123782	10.866134218471313	11.554092823258316
46.72567778	10.866134218471313	11.558689014840715
47.57011774	10.866134218471313	11.567513780518343
